test_id,query,product_id,title,variant
"TX-000485","Heinz Ditsilled White Vinegar 473ml",4681,"Heinz Distilled White Vinegar 473ml",typo
"TX-000486","Nep Moi Vodka 40% ABV 700ml",5119,"Nep Moi Vodka 40% ABV 700ml",exact
"TX-000487","Nep Moi Vodka",5119,"Nep Moi Vodka 40% ABV 700ml",partial
"TX-000488","Nep Mo iVodka 40% ABV 700ml",5119,"Nep Moi Vodka 40% ABV 700ml",typo
"TX-000489","Viet Sin Fish Ball 200g",5693,"Viet Sin Fish Ball 200g",exact
"TX-000490","Viet Sin",5693,"Viet Sin Fish Ball 200g",partial
"TX-000491","Viet iSn Fish Ball 200g",5693,"Viet Sin Fish Ball 200g",typo
"TX-000492","An An 2-Ply Bath Tissue 10 Rolls",6050,"An An 2-Ply Bath Tissue 10 Rolls",exact
"TX-000493","An An 2-Ply",6050,"An An 2-Ply Bath Tissue 10 Rolls",partial
"TX-000494","An An 2-lPy Bath Tissue 10 Rolls",6050,"An An 2-Ply Bath Tissue 10 Rolls",typo
"TX-000495","Selsun Anti-Dandruff Shampoo 100ml",6445,"Selsun Anti-Dandruff Shampoo 100ml",exact
"TX-000496","Selsun Anti-Dandruff",6445,"Selsun Anti-Dandruff Shampoo 100ml",partial
"TX-000497","Selsun Atni-Dandruff Shampoo 100ml",6445,"Selsun Anti-Dandruff Shampoo 100ml",typo
"TX-000498","Coca-Cola Zero Sugar Soft Drink 600ml",6736,"Coca-Cola Zero Sugar Soft Drink 600ml",exact
"TX-000499","Coca-Cola Zero Sugar",6736,"Coca-Cola Zero Sugar Soft Drink 600ml",partial
"TX-000500","Coca-ColaZ ero Sugar Soft Drink 600ml",6736,"Coca-Cola Zero Sugar Soft Drink 600ml",typo
"TX-000501","CP Egg Tofu 220g",7201,"CP Egg Tofu 220g",exact
"TX-000502","CP Egg",7201,"CP Egg Tofu 220g",partial
"TX-000503","CP Egg Tofu 220g product",7201,"CP Egg Tofu 220g",extended
"TX-000504","CP Crispy Fried Chicken Ring Nugget 300g",7218,"CP Crispy Fried Chicken Ring Nugget 300g",exact
"TX-000505","CP Crispy Fried",7218,"CP Crispy Fried Chicken Ring Nugget 300g",partial
"TX-000506","CP Crispy rFied Chicken Ring Nugget 300g",7218,"CP Crispy Fried Chicken Ring Nugget 300g",typo
"TX-000507","TH True Yogurt Fruit Yogurt 100g x 4 boxes",7227,"TH True Yogurt Fruit Yogurt 100g x 4 boxes",exact
"TX-000508","TH True Yogurt Fruit",7227,"TH True Yogurt Fruit Yogurt 100g x 4 boxes",partial
"TX-000509","TH True Yougrt Fruit Yogurt 100g x 4 boxes",7227,"TH True Yogurt Fruit Yogurt 100g x 4 boxes",typo
"TX-000510","TH True Milk UHT Chocolate Milk 180ml x 4 boxes",7236,"TH True Milk UHT Chocolate Milk 180ml x 4 boxes",exact
"TX-000511","TH True Milk UHT",7236,"TH True Milk UHT Chocolate Milk 180ml x 4 boxes",partial
"TX-000512","TH True Mil kUHT Chocolate Milk 180ml x 4 boxes",7236,"TH True Milk UHT Chocolate Milk 180ml x 4 boxes",typo
"TX-000513","Hoff Kids Sweetened Yogurt 55g (Lot of 4 Boxes)",7497,"Hoff Kids Sweetened Yogurt 55g (Lot of 4 Boxes)",exact
"TX-000514","Hoff Kids Sweetened Yogurt",7497,"Hoff Kids Sweetened Yogurt 55g (Lot of 4 Boxes)",partial
"TX-000515","Hoff Kids Sewetened Yogurt 55g (Lot of 4 Boxes)",7497,"Hoff Kids Sweetened Yogurt 55g (Lot of 4 Boxes)",typo
"TX-000516","CP Ham Sterilized Sausage 60G",7514,"CP Ham Sterilized Sausage 60G",exact
"TX-000517","CP Ham",7514,"CP Ham Sterilized Sausage 60G",partial
"TX-000518","CP Ham tSerilized Sausage 60G",7514,"CP Ham Sterilized Sausage 60G",typo
"TX-000519","CP Cheese Flavored Sterilized Sausage 60G",7515,"CP Cheese Flavored Sterilized Sausage 60G",exact
"TX-000520","CP Cheese Flavored",7515,"CP Cheese Flavored Sterilized Sausage 60G",partial
"TX-000521","CP Cheese lFavored Sterilized Sausage 60G",7515,"CP Cheese Flavored Sterilized Sausage 60G",typo
"TX-000522","Dalat Milk Less Sugar UHT Fresh Milk 220ml (EA)",7591,"Dalat Milk Less Sugar UHT Fresh Milk 220ml (EA)",exact
"TX-000523","Dalat Milk Less Sugar",7591,"Dalat Milk Less Sugar UHT Fresh Milk 220ml (EA)",partial
"TX-000524","Dalat Milk eLss Sugar UHT Fresh Milk 220ml (EA)",7591,"Dalat Milk Less Sugar UHT Fresh Milk 220ml (EA)",typo
"TX-000525","VPMilk Omega UHT Unsweetened Milk 220ml",7610,"VPMilk Omega UHT Unsweetened Milk 220ml",exact
"TX-000526","VPMilk Omega UHT",7610,"VPMilk Omega UHT Unsweetened Milk 220ml",partial
"TX-000527","VPMilk Omgea UHT Unsweetened Milk 220ml",7610,"VPMilk Omega UHT Unsweetened Milk 220ml",typo
"TX-000528","CP Custard Bun 270g",7746,"CP Custard Bun 270g",exact
"TX-000529","CP Custard",7746,"CP Custard Bun 270g",partial
"TX-000530","CP Csutard Bun 270g",7746,"CP Custard Bun 270g",typo
"TX-000531","Tien Tan Dat Fresh Sausage 500g",7813,"Tien Tan Dat Fresh Sausage 500g",exact
"TX-000532","Tien Tan Dat",7813,"Tien Tan Dat Fresh Sausage 500g",partial
"TX-000533","Tien Ta nDat Fresh Sausage 500g",7813,"Tien Tan Dat Fresh Sausage 500g",typo
"TX-000534","CP Liver Pate 200g",7903,"CP Liver Pate 200g",exact
"TX-000535","CP Liver",7903,"CP Liver Pate 200g",partial
"TX-000536","CP Lvier Pate 200g",7903,"CP Liver Pate 200g",typo
"TX-000537","Pure sausage shakes Vissan cheese 56g",7940,"Pure sausage shakes Vissan cheese 56g",exact
"TX-000538","Pure sausage shakes",7940,"Pure sausage shakes Vissan cheese 56g",partial
"TX-000539","Pure sausgae shakes Vissan cheese 56g",7940,"Pure sausage shakes Vissan cheese 56g",typo
"TX-000540","Doi Dua Vang Peas 400g",7951,"Doi Dua Vang Peas 400g",exact
"TX-000541","Doi Dua",7951,"Doi Dua Vang Peas 400g",partial
"TX-000542","Doi Dau Vang Peas 400g",7951,"Doi Dua Vang Peas 400g",typo
"TX-000543","Cau Tre Real Pork Meat Spring Roll 400g",7983,"Cau Tre Real Pork Meat Spring Roll 400g",exact
"TX-000544","Cau Tre Real Pork",7983,"Cau Tre Real Pork Meat Spring Roll 400g",partial
"TX-000545","Cau Tre Rael Pork Meat Spring Roll 400g",7983,"Cau Tre Real Pork Meat Spring Roll 400g",typo
"TX-000546","Zott Toast Sliced Cheese 200g",8002,"Zott Toast Sliced Cheese 200g",exact
"TX-000547","Zott Toast",8002,"Zott Toast Sliced Cheese 200g",partial
"TX-000548","Zott Tosat Sliced Cheese 200g",8002,"Zott Toast Sliced Cheese 200g",typo
"TX-000549","Ong Ky Phu Quoc 40 Degree Protein Fish Sauce 525ml",9020,"Ong Ky Phu Quoc 40 Degree Protein Fish Sauce 525ml",exact
"TX-000550","Ong Ky Phu Quoc",9020,"Ong Ky Phu Quoc 40 Degree Protein Fish Sauce 525ml",partial
"TX-000551","Ong Ky Phu Qouc 40 Degree Protein Fish Sauce 525ml",9020,"Ong Ky Phu Quoc 40 Degree Protein Fish Sauce 525ml",typo
"TX-000552","Kewpie Reduced Fat Mayonnaise Sauce (Sweet Taste) 300g",9022,"Kewpie Reduced Fat Mayonnaise Sauce (Sweet Taste) 300g",exact
"TX-000553","Kewpie Reduced Fat Mayonnaise",9022,"Kewpie Reduced Fat Mayonnaise Sauce (Sweet Taste) 300g",partial
"TX-000554","Kewpie Reduce dFat Mayonnaise Sauce (Sweet Taste) 300g",9022,"Kewpie Reduced Fat Mayonnaise Sauce (Sweet Taste) 300g",typo
"TX-000555","Phuong Linh Dried Vermicelli 250g",9029,"Phuong Linh Dried Vermicelli 250g",exact
"TX-000556","Phuong Linh",9029,"Phuong Linh Dried Vermicelli 250g",partial
"TX-000557","Phuong Lnih Dried Vermicelli 250g",9029,"Phuong Linh Dried Vermicelli 250g",typo
"TX-000558","Ong Cha Va Ketchup 290g",9037,"Ong Cha Va Ketchup 290g",exact
"TX-000559","Ong Cha",9037,"Ong Cha Va Ketchup 290g",partial
"TX-000560","Ong Cah Va Ketchup 290g",9037,"Ong Cha Va Ketchup 290g",typo
"TX-000561","De Nhat Beef Flavor Rice Noodles 68G",9147,"De Nhat Beef Flavor Rice Noodles 68G",exact
"TX-000562","De Nhat Beef",9147,"De Nhat Beef Flavor Rice Noodles 68G",partial
"TX-000563","De Nhat Beef Flavor Rice Noodles 68G product",9147,"De Nhat Beef Flavor Rice Noodles 68G",extended
"TX-000564","Bich Chi Vina Rice Noodles 200g",9176,"Bich Chi Vina Rice Noodles 200g",exact
"TX-000565","Bich Chi Vina",9176,"Bich Chi Vina Rice Noodles 200g",partial
"TX-000566","Bich Ch iVina Rice Noodles 200g",9176,"Bich Chi Vina Rice Noodles 200g",typo
"TX-000567","Miliket Beef Flavor Rice Noodles 60g",9198,"Miliket Beef Flavor Rice Noodles 60g",exact
"TX-000568","Miliket Beef Flavor",9198,"Miliket Beef Flavor Rice Noodles 60g",partial
"TX-000569","Miliket Beef Flavor Rice Noodles 60g product",9198,"Miliket Beef Flavor Rice Noodles 60g",extended
"TX-000570","Lee Kum Kee Salted Soybean 240g",9400,"Lee Kum Kee Salted Soybean 240g",exact
"TX-000571","Lee Kum Kee",9400,"Lee Kum Kee Salted Soybean 240g",partial
"TX-000572","Lee KumK ee Salted Soybean 240g",9400,"Lee Kum Kee Salted Soybean 240g",typo
"TX-000573","Fadely Tay Ninh Chili Salt 95g",9413,"Fadely Tay Ninh Chili Salt 95g",exact
"TX-000574","Fadely Tay Ninh",9413,"Fadely Tay Ninh Chili Salt 95g",partial
"TX-000575","Fadely aTy Ninh Chili Salt 95g",9413,"Fadely Tay Ninh Chili Salt 95g",typo
"TX-000576","Barona Sauce For Fried Chicken With Fish Sauce 80g",9486,"Barona Sauce For Fried Chicken With Fish Sauce 80g",exact
"TX-000577","Barona Sauce For Fried",9486,"Barona Sauce For Fried Chicken With Fish Sauce 80g",partial
"TX-000578","Barona SauceF or Fried Chicken With Fish Sauce 80g",9486,"Barona Sauce For Fried Chicken With Fish Sauce 80g",typo
"TX-000579","Nuoc Mam Tin 40N Fish Sauce 500ml",9661,"Nuoc Mam Tin 40N Fish Sauce 500ml",exact
"TX-000580","Nuoc Mam Tin",9661,"Nuoc Mam Tin 40N Fish Sauce 500ml",partial
"TX-000581","Nuoc MamT in 40N Fish Sauce 500ml",9661,"Nuoc Mam Tin 40N Fish Sauce 500ml",typo
"TX-000582","SiuKay Seafood Instant Noodles 128G x 24 Packs",9688,"SiuKay Seafood Instant Noodles 128G x 24 Packs",exact
"TX-000583","SiuKay Seafood Instant Noodles",9688,"SiuKay Seafood Instant Noodles 128G x 24 Packs",partial
"TX-000584","SiuKay Seafood Instant Noodles 128G x 24 Packs product",9688,"SiuKay Seafood Instant Noodles 128G x 24 Packs",extended
"TX-000585","Vifon Phnom Penh Style Rice Noodles 65g",9699,"Vifon Phnom Penh Style Rice Noodles 65g",exact
"TX-000586","Vifon Phnom Penh",9699,"Vifon Phnom Penh Style Rice Noodles 65g",partial
"TX-000587","Vifon Phnmo Penh Style Rice Noodles 65g",9699,"Vifon Phnom Penh Style Rice Noodles 65g",typo
"TX-000588","Vipep Himalayan Pink Rock Salt 250g",9793,"Vipep Himalayan Pink Rock Salt 250g",exact
"TX-000589","Vipep Himalayan Pink",9793,"Vipep Himalayan Pink Rock Salt 250g",partial
"TX-000590","Vipep Hiamlayan Pink Rock Salt 250g",9793,"Vipep Himalayan Pink Rock Salt 250g",typo
"TX-000591","Dh Foods Crushed Chili Pepper 30g",10008,"Dh Foods Crushed Chili Pepper 30g",exact
"TX-000592","Dh Foods Crushed",10008,"Dh Foods Crushed Chili Pepper 30g",partial
"TX-000593","Dh FoodsC rushed Chili Pepper 30g",10008,"Dh Foods Crushed Chili Pepper 30g",typo
"TX-000594","Chinsu Chili And Garlic Soy Sauce 330ml",10099,"Chinsu Chili And Garlic Soy Sauce 330ml",exact
"TX-000595","Chinsu Chili And",10099,"Chinsu Chili And Garlic Soy Sauce 330ml",partial
"TX-000596","Chinsu Chlii And Garlic Soy Sauce 330ml",10099,"Chinsu Chili And Garlic Soy Sauce 330ml",typo
"TX-000597","Cholimex Salted Soy Bean 250g",10183,"Cholimex Salted Soy Bean 250g",exact
"TX-000598","Cholimex Salted",10183,"Cholimex Salted Soy Bean 250g",partial
"TX-000599","Cholime xSalted Soy Bean 250g",10183,"Cholimex Salted Soy Bean 250g",typo
"TX-000600","Heineken Silver Beer 4% ABV 250ml",10670,"Heineken Silver Beer 4% ABV 250ml",exact
"TX-000601","Heineken Silver Beer",10670,"Heineken Silver Beer 4% ABV 250ml",partial
"TX-000602","HeinekenS ilver Beer 4% ABV 250ml",10670,"Heineken Silver Beer 4% ABV 250ml",typo
"TX-000603","Bia Viet Beer 4.3% ABV 330ml",10804,"Bia Viet Beer 4.3% ABV 330ml",exact
"TX-000604","Bia Viet Beer",10804,"Bia Viet Beer 4.3% ABV 330ml",partial
"TX-000605","Bia Vie tBeer 4.3% ABV 330ml",10804,"Bia Viet Beer 4.3% ABV 330ml",typo
"TX-000606","Yummy Panda Mango Flavor Jelly Fruit Drink 150g",11269,"Yummy Panda Mango Flavor Jelly Fruit Drink 150g",exact
"TX-000607","Yummy Panda Mango Flavor",11269,"Yummy Panda Mango Flavor Jelly Fruit Drink 150g",partial
"TX-000608","Yummy PandaM ango Flavor Jelly Fruit Drink 150g",11269,"Yummy Panda Mango Flavor Jelly Fruit Drink 150g",typo
"TX-000609","Chum-Churum Soju Peach Flavor 12% ABV Bottle 360ml",11359,"Chum-Churum Soju Peach Flavor 12% ABV Bottle 360ml",exact
"TX-000610","Chum-Churum Soju Peach Flavor",11359,"Chum-Churum Soju Peach Flavor 12% ABV Bottle 360ml",partial
"TX-000611","Chum-Churum oSju Peach Flavor 12% ABV Bottle 360ml",11359,"Chum-Churum Soju Peach Flavor 12% ABV Bottle 360ml",typo
"TX-000612","Mark&Milk Milk Chocolate with Lotus Seed 120g",11757,"Mark&Milk Milk Chocolate with Lotus Seed 120g",exact
"TX-000613","Mark&Milk Milk Chocolate",11757,"Mark&Milk Milk Chocolate with Lotus Seed 120g",partial
"TX-000614","Mark&Milk Mlik Chocolate with Lotus Seed 120g",11757,"Mark&Milk Milk Chocolate with Lotus Seed 120g",typo
"TX-000615","Milo 3 in 1 Chocolate Powder 330G (15 Packs x 22G)",11867,"Milo 3 in 1 Chocolate Powder 330G (15 Packs x 22G)",exact
"TX-000616","Milo 3 in 1",11867,"Milo 3 in 1 Chocolate Powder 330G (15 Packs x 22G)",partial
"TX-000617","Milo 3 in 1 hCocolate Powder 330G (15 Packs x 22G)",11867,"Milo 3 in 1 Chocolate Powder 330G (15 Packs x 22G)",typo
"TX-000618","MacCoffee Black Coffee 160g (16g x 10 packs)",11923,"MacCoffee Black Coffee 160g (16g x 10 packs)",exact
"TX-000619","MacCoffee Black Coffee 160g",11923,"MacCoffee Black Coffee 160g (16g x 10 packs)",partial
"TX-000620","MacCoffee Balck Coffee 160g (16g x 10 packs)",11923,"MacCoffee Black Coffee 160g (16g x 10 packs)",typo
"TX-000621","Xuan An Calcium Less Sugar Nutritious Cereal 400g",11963,"Xuan An Calcium Less Sugar Nutritious Cereal 400g",exact
"TX-000622","Xuan An Calcium Less",11963,"Xuan An Calcium Less Sugar Nutritious Cereal 400g",partial
"TX-000623","Xuan An Calcuim Less Sugar Nutritious Cereal 400g",11963,"Xuan An Calcium Less Sugar Nutritious Cereal 400g",typo
"TX-000624","Jinju Young Rice Flavor Korean Rice Cracker 145G",12010,"Jinju Young Rice Flavor Korean Rice Cracker 145G",exact
"TX-000625","Jinju Young Rice Flavor",12010,"Jinju Young Rice Flavor Korean Rice Cracker 145G",partial
"TX-000626","Jinju Young iRce Flavor Korean Rice Cracker 145G",12010,"Jinju Young Rice Flavor Korean Rice Cracker 145G",typo
"TX-000627","Chupa Chups Cool Cola Gummy Candy 90g",12209,"Chupa Chups Cool Cola Gummy Candy 90g",exact
"TX-000628","Chupa Chups Cool",12209,"Chupa Chups Cool Cola Gummy Candy 90g",partial
"TX-000629","Chupa Chusp Cool Cola Gummy Candy 90g",12209,"Chupa Chups Cool Cola Gummy Candy 90g",typo
"TX-000630","Choice L Black Garlic 125g",12413,"Choice L Black Garlic 125g",exact
"TX-000631","Choice L",12413,"Choice L Black Garlic 125g",partial
"TX-000632","ChoiceL  Black Garlic 125g",12413,"Choice L Black Garlic 125g",typo
"TX-000633","Super smooth rejoice shampoo 650g",12799,"Super smooth rejoice shampoo 650g",exact
"TX-000634","Super smooth",12799,"Super smooth rejoice shampoo 650g",partial
"TX-000635","Super smooth rejoice shampoo 650g product",12799,"Super smooth rejoice shampoo 650g",extended
"TX-000636","Head & Shoulders Itchy Scalp Care+ Anti-Dandruff Shampoo 625ml",13448,"Head & Shoulders Itchy Scalp Care+ Anti-Dandruff Shampoo 625ml",exact
"TX-000637","Head & Shoulders Itchy",13448,"Head & Shoulders Itchy Scalp Care+ Anti-Dandruff Shampoo 625ml",partial
"TX-000638","Head & Shoulder sItchy Scalp Care+ Anti-Dandruff Shampoo 625ml",13448,"Head & Shoulders Itchy Scalp Care+ Anti-Dandruff Shampoo 625ml",typo
"TX-000639","Saigon Wake-up Coffee 456g (19g x 24 packs)",13466,"Saigon Wake-up Coffee 456g (19g x 24 packs)",exact
"TX-000640","Saigon Wake-up Coffee 456g",13466,"Saigon Wake-up Coffee 456g (19g x 24 packs)",partial
"TX-000641","Saigon Wak-eup Coffee 456g (19g x 24 packs)",13466,"Saigon Wake-up Coffee 456g (19g x 24 packs)",typo
"TX-000642","DG Pantene Hair Care 650ml",13540,"DG Pantene Hair Care 650ml",exact
"TX-000643","DG Pantene",13540,"DG Pantene Hair Care 650ml",partial
"TX-000644","DG Panetne Hair Care 650ml",13540,"DG Pantene Hair Care 650ml",typo
"TX-000645","Trung Nguyen Special Creative 8 Roasted Ground Coffee 500G",13579,"Trung Nguyen Special Creative 8 Roasted Ground Coffee 500G",exact
"TX-000646","Trung Nguyen Special Creative",13579,"Trung Nguyen Special Creative 8 Roasted Ground Coffee 500G",partial
"TX-000647","Trung Nguyen Sepcial Creative 8 Roasted Ground Coffee 500G",13579,"Trung Nguyen Special Creative 8 Roasted Ground Coffee 500G",typo
"TX-000648","Pantene Hairfall Control Shampoo 650ml",13624,"Pantene Hairfall Control Shampoo 650ml",exact
"TX-000649","Pantene Hairfall",13624,"Pantene Hairfall Control Shampoo 650ml",partial
"TX-000650","Pantene Hiarfall Control Shampoo 650ml",13624,"Pantene Hairfall Control Shampoo 650ml",typo
"TX-000651","Raid Odorless Multi Insect Killer 600ml",15153,"Raid Odorless Multi Insect Killer 600ml",exact
"TX-000652","Raid Odorless Multi",15153,"Raid Odorless Multi Insect Killer 600ml",partial
"TX-000653","Raid Odorelss Multi Insect Killer 600ml",15153,"Raid Odorless Multi Insect Killer 600ml",typo
"TX-000654","Close Up White Atraction Diamond Toothpaste 100g",17016,"Close Up White Atraction Diamond  Toothpaste 100g",exact
"TX-000655","Close Up White",17016,"Close Up White Atraction Diamond  Toothpaste 100g",partial
"TX-000656","Close Up Whiet Atraction Diamond Toothpaste 100g",17016,"Close Up White Atraction Diamond  Toothpaste 100g",typo
"TX-000657","Henk Chocolate 72% Cocoa Dark Chocolate 100G",19234,"Henk Chocolate 72% Cocoa Dark Chocolate 100G",exact
"TX-000658","Henk Chocolate 72%",19234,"Henk Chocolate 72% Cocoa Dark Chocolate 100G",partial
"TX-000659","Henk Chocoltae 72% Cocoa Dark Chocolate 100G",19234,"Henk Chocolate 72% Cocoa Dark Chocolate 100G",typo
"TX-000660","Vissan Chicken Chicken Curry 170g",20082,"Vissan Chicken Chicken Curry 170g",exact
"TX-000661","Vissan Chicken",20082,"Vissan Chicken Chicken Curry 170g",partial
"TX-000662","Vissan Cihcken Chicken Curry 170g",20082,"Vissan Chicken Chicken Curry 170g",typo
"TX-000663","Choice L Oval Plastic Plates Pack of 5",20657,"Choice L Oval Plastic Plates Pack of 5",exact
"TX-000664","Choice L Oval Plastic",20657,"Choice L Oval Plastic Plates Pack of 5",partial
"TX-000665","Choice L vOal Plastic Plates Pack of 5",20657,"Choice L Oval Plastic Plates Pack of 5",typo
"TX-000666","Choice L Mint Floor Cleaner 4Kg",20940,"Choice L Mint Floor Cleaner 4Kg",exact
"TX-000667","Choice L Mint",20940,"Choice L Mint Floor Cleaner 4Kg",partial
"TX-000668","Choice  LMint Floor Cleaner 4Kg",20940,"Choice L Mint Floor Cleaner 4Kg",typo
"TX-000669","Rub the family pork is 100g round box",21206,"Rub the family pork is 100g round box",exact
"TX-000670","Rub the family pork",21206,"Rub the family pork is 100g round box",partial
"TX-000671","Rub the fmaily pork is 100g round box",21206,"Rub the family pork is 100g round box",typo
"TX-000672","Gingerbon Honey Lemon Ginger Candy 125G",21674,"Gingerbon Honey Lemon Ginger Candy 125G",exact
"TX-000673","Gingerbon Honey Lemon",21674,"Gingerbon Honey Lemon Ginger Candy 125G",partial
"TX-000674","GingerbonH oney Lemon Ginger Candy 125G",21674,"Gingerbon Honey Lemon Ginger Candy 125G",typo
"TX-000675","Chocolate Mark & ​​Milk Leaf hat 120g",22119,"Chocolate Mark & ​​Milk Leaf hat 120g",exact
"TX-000676","Chocolate Mark &",22119,"Chocolate Mark & ​​Milk Leaf hat 120g",partial
"TX-000677","ChocolateM ark & ​​Milk Leaf hat 120g",22119,"Chocolate Mark & ​​Milk Leaf hat 120g",typo
"TX-000678","LOTTE Dream Cake Chocopie 384G",22267,"LOTTE Dream Cake Chocopie 384G",exact
"TX-000679","LOTTE Dream",22267,"LOTTE Dream Cake Chocopie 384G",partial
"TX-000680","LOTTE Deram Cake Chocopie 384G",22267,"LOTTE Dream Cake Chocopie 384G",typo
"TX-000681","Srithai Matte Black 6.5",22537,"Srithai Matte Black 6.5",exact
"TX-000682","Srithai Matte",22537,"Srithai Matte Black 6.5",partial
"TX-000683","Srithia Matte Black 6.5",22537,"Srithai Matte Black 6.5",typo
"TX-000684","Round plates have black srithai matte black 6",22934,"Round plates have black srithai matte black 6",exact
"TX-000685","Round plates have black",22934,"Round plates have black srithai matte black 6",partial
"TX-000686","Round plate shave black srithai matte black 6",22934,"Round plates have black srithai matte black 6",typo
"TX-000687","CP Winner Sausage 500G",24896,"CP Winner Sausage 500G",exact
"TX-000688","CP Winner",24896,"CP Winner Sausage 500G",partial
"TX-000689","CP Winner Sausage 500G product",24896,"CP Winner Sausage 500G",extended
"TX-000690","Pudding cherish fruit of custard 405g",24932,"Pudding cherish fruit of custard 405g",exact
"TX-000691","Pudding cherish fruit",24932,"Pudding cherish fruit of custard 405g",partial
"TX-000692","Pudding cehrish fruit of custard 405g",24932,"Pudding cherish fruit of custard 405g",typo
"TX-000693","Megahome Round Head Toilet Brush (Random Color Delivery)",26906,"Megahome Round Head Toilet Brush (Random Color Delivery)",exact
"TX-000694","Megahome Round Head Toilet",26906,"Megahome Round Head Toilet Brush (Random Color Delivery)",partial
"TX-000695","Megahome RoundH ead Toilet Brush (Random Color Delivery)",26906,"Megahome Round Head Toilet Brush (Random Color Delivery)",typo
"TX-000696","Kokusai Aluminum Foil 30cmx10m",28078,"Kokusai Aluminum Foil 30cmx10m",exact
"TX-000697","Kokusai Aluminum",28078,"Kokusai Aluminum Foil 30cmx10m",partial
"TX-000698","KokusaiA luminum Foil 30cmx10m",28078,"Kokusai Aluminum Foil 30cmx10m",typo
"TX-000699","Black chocolate chocolate tricators 64G",28114,"Black chocolate chocolate tricators 64G",exact
"TX-000700","Black chocolate",28114,"Black chocolate chocolate tricators 64G",partial
"TX-000701","Black chooclate chocolate tricators 64G",28114,"Black chocolate chocolate tricators 64G",typo
"TX-000702","Black Henk hat chocolate 72% 64g",28529,"Black Henk hat chocolate 72% 64g",exact
"TX-000703","Black Henk hat",28529,"Black Henk hat chocolate 72% 64g",partial
"TX-000704","Black Hekn hat chocolate 72% 64g",28529,"Black Henk hat chocolate 72% 64g",typo
"TX-000705","Hot Wheels 3+ supercar toy (1) (Random sample delivery)",31251,"Hot Wheels 3+ supercar toy (1) (Random sample delivery)",exact
"TX-000706","Hot Wheels 3+ supercar",31251,"Hot Wheels 3+ supercar toy (1) (Random sample delivery)",partial
"TX-000707","Hot Wheels 3+s upercar toy (1) (Random sample delivery)",31251,"Hot Wheels 3+ supercar toy (1) (Random sample delivery)",typo
"TX-000708","Set of 10 pair of ohi coconut wood chopsticks@ghost",35789,"Set of 10 pair of ohi coconut wood chopsticks@ghost",exact
"TX-000709","Set of 10 pair",35789,"Set of 10 pair of ohi coconut wood chopsticks@ghost",partial
"TX-000710","Set of 10 pari of ohi coconut wood chopsticks@ghost",35789,"Set of 10 pair of ohi coconut wood chopsticks@ghost",typo
"TX-000711","Spray Kaori Rosemary Roses 280ml bottle",36464,"Spray Kaori Rosemary Roses 280ml bottle",exact
"TX-000712","Spray Kaori Rosemary",36464,"Spray Kaori Rosemary Roses 280ml bottle",partial
"TX-000713","Spray Kaoir Rosemary Roses 280ml bottle",36464,"Spray Kaori Rosemary Roses 280ml bottle",typo
"TX-000714","Teppy Orange Juice With Orange Pulps 1L x 6 Bottles",40441,"Teppy Orange Juice With Orange Pulps 1L x 6 Bottles",exact
"TX-000715","Teppy Orange Juice With",40441,"Teppy Orange Juice With Orange Pulps 1L x 6 Bottles",partial
"TX-000716","Teppy OrangeJ uice With Orange Pulps 1L x 6 Bottles",40441,"Teppy Orange Juice With Orange Pulps 1L x 6 Bottles",typo
"TX-000717","Oasis Lavender & Musk Air Freshener Spray 320ml",41618,"Oasis Lavender & Musk Air Freshener Spray 320ml",exact
"TX-000718","Oasis Lavender & Musk",41618,"Oasis Lavender & Musk Air Freshener Spray 320ml",partial
"TX-000719","Oasis Lavenedr & Musk Air Freshener Spray 320ml",41618,"Oasis Lavender & Musk Air Freshener Spray 320ml",typo
"TX-000720","Gift Natural dishwashing liquid lemon flavor yuzu & ginger bottle 800g",42407,"Gift Natural dishwashing liquid lemon flavor yuzu & ginger bottle 800g",exact
"TX-000721","Gift Natural dishwashing liquid",42407,"Gift Natural dishwashing liquid lemon flavor yuzu & ginger bottle 800g",partial
"TX-000722","Gift Natural dishawshing liquid lemon flavor yuzu & ginger bottle 800g",42407,"Gift Natural dishwashing liquid lemon flavor yuzu & ginger bottle 800g",typo
"TX-000723","CP Fried Crispy Chicken Drumstick 500g",44175,"CP Fried Crispy Chicken Drumstick 500g",exact
"TX-000724","CP Fried Crispy",44175,"CP Fried Crispy Chicken Drumstick 500g",partial
"TX-000725","CP Fried rCispy Chicken Drumstick 500g",44175,"CP Fried Crispy Chicken Drumstick 500g",typo
"TX-000726","O'Food Cheese Chicken Sauce 120g",44237,"O'Food Cheese Chicken Sauce 120g",exact
"TX-000727","O'Food Cheese",44237,"O'Food Cheese Chicken Sauce 120g",partial
"TX-000728","O'Food Cehese Chicken Sauce 120g",44237,"O'Food Cheese Chicken Sauce 120g",typo
"TX-000729","Sunlight Mint And Floral Floor Cleaner 3.6kg",44970,"Sunlight Mint And Floral Floor Cleaner 3.6kg",exact
"TX-000730","Sunlight Mint And",44970,"Sunlight Mint And Floral Floor Cleaner 3.6kg",partial
"TX-000731","Sunlight Mitn And Floral Floor Cleaner 3.6kg",44970,"Sunlight Mint And Floral Floor Cleaner 3.6kg",typo
"TX-000732","P/s bamboo toothbrush",45538,"P/s bamboo toothbrush",exact
"TX-000733","P/s bamboo",45538,"P/s bamboo toothbrush",partial
